User-ID,ISBN,Book-Rating
81771,0142001740,0
81771,0156027321,10
81771,0312195516,10
81771,0312278586,0
81771,0316748641,8
81771,0345465083,10
81771,0375726403,0
81771,0385420161,0
81771,0385504209,0
81771,0671027360,0
81771,0671042556,0
81771,0786868716,0
81771,0971880107,0
81772,0671868713,8
81786,0316602906,0
81828,0316666343,0
81845,0316168815,10
81848,0312995423,0
81848,0316693200,7
81848,0345417623,0
81848,0385333404,0
81848,038542471X,8
81848,0385509456,7
81848,039914739X,0
81848,0425134350,0
81848,044021145X,0
81848,0446531332,8
81848,0449006522,0
81848,0451184718,0
81848,0671021001,0
81848,0671027360,0
81848,080213825X,0
81848,0821775863,0
81848,0842329129,7
81848,0971880107,0
81854,0446612545,8
81854,0971880107,0
81855,0140620427,0
81855,0312995423,0
81855,0671027360,8
81855,0971880107,3
81862,0971880107,0
81865,0380973545,0
81865,1573229571,7
81901,0671042556,8
81924,0140067477,10
81924,0380715899,10
81927,0440211727,9
81938,0743206045,8
81950,0971880107,6
81955,0375726403,8
81977,0060930187,0
81977,0060934719,0
81977,0060938455,0
81977,0060977493,10
81977,0060987103,0
81977,006101351X,0
81977,0064407667,7
81977,0312195516,0
81977,0312890044,7
81977,0316168815,0
81977,0316666343,7
81977,0345395379,10
81977,0345413377,0
81977,0385503857,0
81977,0385504209,9
81977,0440241413,0
81977,0446523569,0
81977,0451454243,0
81977,0553258524,9
81977,0553278223,0
81977,0553280589,0
81977,0553569058,0
81977,0671027360,0
81977,0805063897,0
81980,068983585X,7
82001,044021145X,6
82003,0312963009,8
82006,0515118656,0
82051,0312195516,0
82052,0060938455,0
82080,0140286276,0
82082,0064407667,0
82086,0670892963,0
82101,0451202341,5
82102,0451166892,10
82114,0440234743,9
82123,0060809027,0
82123,0060915544,0
82123,0060976845,0
82123,0446394521,0
82131,0446364193,0
82144,0440211727,0
82156,0385472951,8
82156,039914739X,0
82156,0446531332,0
82156,0446610399,9
82156,0842329129,8
82157,0671461494,9
82159,0515122408,0
82164,006052779X,0
82164,0061009059,5
82164,0316769487,0
82164,0440235502,0
82164,0446525502,0
82164,0446610178,0
82164,0446612618,0
82164,0671004573,0
82164,0671867113,0
82164,0671867156,0
82164,1570717257,6
82192,0971880107,0
82234,0804106304,0
82295,006101351X,0
82317,0971880107,0
82359,0375400117,5
82381,0385490992,8
82391,0375726403,0
82391,0446605484,7
82398,0971880107,0
82407,0060923245,9
82407,0060927240,7
82407,0061009059,0
82407,0316776963,8
82407,0345402871,0
82407,0345417623,0
82407,0375410538,7
82407,0375759778,0
82407,0380717018,5
82407,0380778556,0
82407,0446300101,7
82407,0452264464,0
82407,0684848783,0
82426,0971880107,0
82431,0446672211,5
82445,0061009059,0
82481,0842329129,7
82491,0515134279,9
82497,0425182908,6
82497,044023722X,7
82497,0515127833,8
82511,0316602906,0
82511,0446523569,6
82511,0670892963,0
82511,0671023616,0
82511,0971880107,0
82563,0316666343,10
82578,006101351X,5
82587,0671867113,8
82600,0446519138,7
82608,0140293248,5
82608,0425182878,0
82612,0449006522,0
82619,0380710218,0
82653,039914563X,9
82657,0385511612,4
82657,0449005615,6
82671,0767903579,0
82673,0345378490,5
82699,0440211727,9
82767,0316735027,0
82795,0060938455,0
82797,0316666343,10
82797,0786890436,7
82831,0060913509,0
82831,0060977493,0
82831,0140185216,0
82831,0316769487,0
82831,0385333404,0
82831,0440211727,0
82831,0440224675,0
82831,0451166892,0
82831,0451526341,0
82831,0671623249,0
82831,0671867156,0
82831,0804111359,0
82831,0971880107,7
82831,1558744150,0
82831,156341029X,0
82839,0449005615,9
82842,0425182908,5
82854,0064407667,0
82877,0971880107,0
82885,0345465083,8
82888,0316666343,10
82888,044023722X,8
82893,0060977477,0
82893,0345356578,0
82893,0345378490,0
82893,0345402871,0
82893,0385504209,10
82893,0399144463,0
82893,0425142485,0
82893,0440211727,0
82893,0440224675,0
82893,0440234743,0
82893,0446364193,0
82893,0446677450,10
82893,0553574167,0
82893,0671027360,10
82893,0679429220,0
82893,0971880107,0
82899,0345339711,8
82899,0671027360,9
82901,0060976845,8
82901,155874262X,9
82917,0142000205,0
82917,0142001740,8
82917,1573225126,0
82926,0425161722,0
82926,0440225701,0
82926,0515118656,0
82926,055358099X,0
82926,0671673688,0
82928,039304016X,0
82942,0316314927,4
82942,0399144463,0
82955,0399144463,4
82955,0446519138,0
82955,0553582747,6
82968,0804106304,8
82974,0446523569,9
83011,0671027360,0
83034,0380730138,0
83034,0440234743,0
83034,0449002632,0
83034,0765341972,0
83040,0553562819,6
83041,0349101779,8
83042,0671027360,7
83042,0671027387,0
83049,0486285529,5
83069,0156027321,0
83069,0571197639,0
83069,0671027360,0
83069,0671867156,0
83077,038529929X,7
83090,0375719180,8
83109,0060915544,0
83109,0316693200,0
83109,0380717018,0
83109,067976397X,10
83110,0805063897,0
83116,0140067477,8
83135,0553569058,8
83135,0804106304,8
83156,0312995423,0
83156,0971880107,0
83160,0374157065,0
83166,0156027321,8
83166,0316666343,8
83166,0786868716,9
83175,0971880107,0
83186,0345417623,10
83186,0375400117,10
83208,0679801146,7
83208,0767905938,7
83212,0452282152,7
83214,0345311396,0
83214,0345417623,0
83214,0440211727,0
83214,0451186648,0
83235,044021145X,6
83239,0060938455,10
83251,0375705856,0
83252,0316666343,8
83252,0345465083,0
83252,0446310786,0
83259,0385490992,0
83279,0316769487,8
83287,0020442408,0
83287,0061000280,8
83287,0425182908,1
83287,0446364193,10
83287,0553202294,10
83303,0446672211,9
83315,0316666343,8
83323,0060977493,9
83323,0375726403,5
83349,0451205421,0
83363,0452277337,0
83382,0060188731,0
83383,0316693006,7
83404,0451526341,7
83407,0971880107,0
83431,0671027360,10
83443,0385504209,10
83452,0060976845,0
83467,0425142485,0
83467,0440225701,0
83467,0451181379,0
83467,0452282152,0
83469,0971880107,5
83490,0971880107,0
83493,0446612545,0
83493,0515118656,0
83496,0060173289,5
83496,0345391802,10
83496,0380730448,0
83496,0451176812,0
83496,0451409256,0
83496,0804106304,0
83560,0446672211,8
83561,0142001740,0
83561,0312278586,0
83561,0312890044,6
83561,0316769487,0
83561,0671027360,0
83561,0671027387,0
83561,0786868716,0
83561,0971880107,0
83573,044023722X,7
83579,0971880107,8
83584,0142001740,8
83587,0316769487,0
83587,0553212583,0
83616,0671021001,8
83637,0142000205,0
83637,0316666343,0
83637,0385504209,0
83637,0399144463,7
83637,0425161722,0
83637,0425184226,0
83637,0446394521,0
83637,0449209121,0
83637,0449907481,0
83637,0451410556,9
83637,055358099X,0
83637,0679733825,0
83646,0312288115,3
83659,0316789089,0
83666,0380973545,0
83666,0446394521,0
83666,0451184718,0
83666,0821770209,0
83671,0060976845,9
83671,0060987103,9
83671,0345369947,10
83671,0670035262,0
83680,0515128554,0
83684,0971880107,0
83698,0684848783,8
83698,0786868716,0
83700,0743206045,0
83703,0385504209,0
83707,0425120279,0
83743,0786868716,0
83749,0971880107,0
83775,0061009059,5
83792,0385505833,0
83823,0385472951,0
83828,0449005615,0
83846,0312195516,0
83880,0971880107,0
83880,3596292646,0
83895,0375705856,8
83971,0060977493,7
83971,0316769487,10
83971,0316969443,6
84004,0971880107,0
84024,0061009059,0
84024,0156027321,0
84024,0312195516,0
84024,0316693006,0
84024,0385337132,7
84024,0385730586,8
84024,0399138684,0
84024,0440224675,0
84024,0440234743,0
84024,0440415993,0
84024,0446364193,0
84024,0446605484,0
84024,0553569058,0
84024,0671021001,0
84024,0671673688,0
84024,0671868713,0
84024,0671888587,0
84024,0679429220,0
84024,0971880107,0
84024,1573229571,0
84050,0804106304,8
84054,0671021001,0
84126,3404118960,9
84135,0452283914,9
84137,0440235057,0
84150,0345417623,5
84164,0345378490,0
84164,0385490992,9
84174,0805063897,0
84178,015600710X,8
84178,0385721420,0
84191,042518630X,0
84191,0440225701,0
84191,0553583468,0
84198,0399144463,10
84226,0375726403,8
84229,0971880107,0
84257,0142001740,9
84289,0316769487,10
84308,0140253580,0
84426,0553280589,8
84427,0142001740,9
84427,0452282152,7
84427,0804106304,9
84452,0385505833,3
84459,0425134350,0
84462,0515134279,8
84462,1563411148,9
84467,044023722X,0
84476,0971880107,0
84523,0060938455,0
84523,0064407667,0
84523,0142001740,0
84523,042511774X,0
84523,0440226104,3
84523,0446612545,0
84527,0312195516,9
84531,0451410556,8
84537,0151008116,7
84611,0440234743,8
84619,3596214629,0
84624,0812519655,0
84627,0446612545,0
84635,0061009059,6
84667,0671027360,10
84671,0345335465,6
84671,0553258524,0
84682,0971880107,6
84715,0486282112,9
84716,0140067477,0
84729,0553584383,7
84731,0385505833,6
84744,0330332775,0
84770,0515127833,0
84786,0440211727,0
84795,0316602906,7
84795,0316693006,10
84795,055356451X,5
84795,0553564528,9
84795,0821772953,9
84820,0449211770,8
84820,0486272664,0
84820,0486282112,8
84846,0446527793,7
84854,0312288115,5
84866,0345370740,0
84880,0440218535,0
84880,0671018930,0
84880,0971880107,0
84882,0345424719,7
84882,0440225701,6
84882,0671623249,8
84897,0142001740,5
84897,0151008116,6
84897,0316666343,0
84900,038533334X,0
84900,0425181111,0
84900,0440226104,2
84900,0446605484,0
84900,0451204050,1
84900,0451205421,5
84902,0553278746,0
84912,0316666343,8
84940,0804106304,0
85015,0380715899,0
85018,0671649949,0
85043,0385335679,0
85043,0440218535,8
85043,0805056491,8
85043,0971880107,0
85058,0385504209,10
85060,0345402871,0
85067,0060168013,0
85072,0060558865,9
85093,0385424728,10
85093,039914739X,0
85093,0804106304,0
85122,0440211727,8
85125,0140293248,8
85132,0375705856,8
85132,0375719180,8
85155,0316776963,10
85161,0060915544,9
85161,0553280589,0
85164,0425182908,0
85174,140003180X,0
85205,0670031046,0
85256,0060987103,0
85256,0316782505,7
85265,044021145X,8
85268,038542471X,9
85273,006101351X,10
85278,0330332775,8
85314,3492207006,0
85331,0553279572,10
85367,155874262X,7
85398,0140620427,0
85419,0142001740,0
85419,0345465083,0
85419,0971880107,0
85426,0060938455,0
85426,0060977493,0
85426,0064407667,9
85426,0064472264,0
85426,0140067477,0
85426,0140185216,0
85426,0156027321,10
85426,0312195516,0
85426,0312278586,0
85426,0316666343,0
85426,0316776963,0
85426,0385420161,0
85426,0385504209,0
85426,0440219078,0
85426,0440224675,0
85426,0440226104,0
85426,0446519138,0
85426,0671002481,0
85426,0743486226,0
85426,1558744150,9
85426,1878424319,0
85433,0345413369,9
85433,0394895894,8
85433,0446310786,10
85433,0971880107,0
85455,0316769487,0
85455,042511774X,0
85455,0440226104,0
85460,0449005615,0
85486,0312195516,0
85486,038076654X,0
85487,0743230051,8
85488,0971880107,0
85495,0446610399,8
85502,0156027321,0
85502,0385504209,9
85502,0446672211,8
85502,0451166892,0
85502,1878424319,0
85510,0812541642,8
85526,0002005018,0
85526,0060929790,0
85526,0060938455,0
85526,0140293248,0
85526,0142001740,0
85526,0312195516,8
85526,0375726403,9
85526,0380012863,9
85526,0385420161,0
85526,0385721420,7
85526,0452282152,7
85526,0684801221,9
85526,068484267X,8
85526,0684848783,0
85526,0786868716,0
85526,0804106304,0
85526,1878424319,0
85534,0425182908,0
85534,0440224675,0
85534,0440234743,7
85534,0446310786,0
85534,0451526341,9
85554,0061009059,8
85554,0142000205,8
85555,0375501347,5
85592,0553580388,8
85616,0312278586,0
85616,0385508042,0
85616,0446527793,0
85616,068484267X,0
85619,067976397X,8
85652,0971880107,0
85653,0452264464,8
85656,0061009059,0
85656,006101351X,0
85656,0140067477,0
85656,0345378490,9
85656,0345441133,0
85656,0380710218,8
85656,0380717018,0
85656,0380718332,0
85656,0385504209,0
85656,0399138684,8
85656,0440117291,0
85656,0440219078,0
85656,0449002632,0
85656,0452264464,0
85656,0553564528,0
85656,0804106304,0
85667,0971880107,7
85701,0156027321,0
85701,0156528207,0
85701,0312963009,0
85701,0316776963,0
85701,0345391802,0
85701,0345402871,0
85701,042517736X,0
85701,0425182878,0
85701,0425182908,0
85701,0440224675,0
85701,0440235502,0
85701,0446394521,0
85701,0451205421,0
85701,0452282152,0
85701,055356451X,0
85701,0671021001,0
85701,0671888587,0
85701,0743418190,0
85701,0743439740,0
85701,0821770209,0
85701,0842329129,0
85701,0971880107,0
85708,0446364193,0
85757,006017143X,7
85757,0060923245,9
85757,0060976845,6
85757,0142001740,0
85757,0312278586,8
85757,0316666343,0
85757,0316735027,0
85757,0316769487,0
85757,0375705856,8
85757,0380730138,0
85757,0385721420,7
85757,0440219078,0
85757,0449005615,0
85757,0525947647,0
85757,0671027360,5
85757,067976397X,9
85757,0786868716,0
85757,080213825X,5
85757,081296666X,0
85757,1573229571,6
85757,193156146X,9
85766,0385508042,4
85769,0971880107,0
85787,0451155750,0
85806,2253063339,9
85825,0375400117,8
85825,0399144463,0
85848,0449006522,10
85851,0451409256,8
85851,080213825X,0
85872,0156027321,0
85872,0753804700,0
85892,0385504209,9
85905,0345378490,0
85905,0425174484,8
85925,0385505833,0
85925,0805063897,10
85944,038542471X,0
85944,0971880107,0
85955,0425182908,6
85962,0060915544,0
85962,0060917016,6
85992,0064407667,0
85992,0671521519,7
85993,0316735027,0
85993,0345424719,0
85993,0380717018,10
85993,0380718332,10
85993,0385337132,0
85993,0385497466,7
85993,042517736X,0
85993,0425182878,0
85993,0671868713,0
85993,0679450440,0
85993,0786868716,8
85993,0812541642,0
85993,0971880107,0
85999,0061099325,8
85999,0425142485,0
86033,0915811537,6
86033,0971880107,0
86048,0805063897,9
86051,044021145X,9
86073,0316776963,9
86073,0553569058,0
86093,0142001740,0
86093,0380730138,0
86100,0440226104,0
86107,0440225701,0
86107,067976397X,0
86123,0312288115,0
86123,0345378490,0
86123,0380012863,0
86123,0385504209,7
86123,0451526341,0
86123,0786868716,7
86123,0971880107,4
86134,0449005615,9
86134,0679442790,5
86145,0312963009,5
86145,0449207544,9
86145,0451166892,7
86145,0553258524,10
86145,0553298860,8
86145,0553579681,5
86145,0671027387,6
86145,0804106304,6
86147,0971880107,0
86159,0345370740,0
86170,0316666343,0
86189,0060173289,5
86189,0142001740,6
86189,0156027321,8
86189,0316666343,8
86189,0375400117,8
86189,0385420161,0
86189,0385504209,3
86189,038572179X,0
86189,044021145X,8
86189,0449907481,7
86189,0451184718,7
86189,0553280589,8
86189,0553569058,7
86189,0679401377,7
86202,0060932759,0
86202,0060987103,0
86202,0140293248,0
86202,0152162445,0
86202,0156027321,0
86202,0312278586,8
86202,0312980388,0
86202,0385504209,7
86202,0385730586,7
86202,0425164403,0
86202,0425182878,0
86202,0446364193,0
86202,0452282152,9
86202,0671027360,0
86202,068484267X,5
86202,0786868716,6
86202,0804106304,0
86219,0452264464,0
86242,0156528207,9
86242,0312995423,0
86242,0345417623,4
86242,0425181111,3
86242,0671027387,6
86243,0060925000,0
86243,0060976845,0
86243,0156027321,9
86243,0345313860,0
86243,0345371984,10
86243,0449207757,0
86243,0452264464,9
86243,0452282152,0
86243,0679777431,0
86243,0679893105,0
86243,0971880107,6
86243,1570717257,0
86276,0156528207,6
86280,0425182878,0
86290,0316769487,8
86297,156341029X,10
86303,044021145X,0
86303,0440234743,0
86315,0446519138,10
86336,1558531025,8
86368,0312278586,0
86368,044023722X,2
86392,0060938455,10
86419,0451205421,0
86419,1878424319,0
86462,0971880107,0
86465,044023722X,7
86488,0142001740,0
86488,0385511612,10
86538,0679450432,0
86538,0684868911,0
86548,0140620664,10
86548,0962893862,10
86548,0971880107,0
86555,0156027321,0
86555,0446527793,9
86555,0786868015,0
86641,0440222303,0
86641,0515127833,0
86680,0345402871,6
86680,044021145X,0
86680,044023722X,5
86680,0446310786,0
86720,0380817144,9
86720,0553578693,8
86792,0425182908,0
86809,0971880107,0
86817,0671868713,0
86819,0449907481,7
86819,0743424425,9
86835,0060915544,0
86835,0060938455,10
86835,0060977493,0
86835,0140293248,0
86835,0312195516,0
86835,0312278586,6
86835,0316666343,10
86835,0345305477,0
86835,042511774X,0
86835,0440226104,0
86835,0446672211,8
86835,0451454243,0
86835,0452264464,0
86835,0452283914,0
86835,0743222229,0
86835,0804111359,0
86835,155874262X,0
86882,0671021001,10
86906,0385504209,6
86928,0140293248,0
86932,155874262X,6
86959,0060938455,0
86959,0156027321,0
86959,0312890044,10
86959,0684833395,0
86959,0805063897,10
86969,0156027321,8
86969,0316693006,0
86969,0440234743,8
86969,0553578693,0
86969,0671027360,10
86969,0671888587,7
86973,0385420161,0
86975,0515128554,0
86989,0446531332,0
87002,0971880107,0
87007,0060173289,10
87024,0971880107,0
87037,0743439740,0
87051,0142000205,10
87051,0671042858,8
87051,0971880107,0
87058,0679429220,0
87093,0804106304,8
87095,0679442790,8
87101,0140293248,8
87108,0060188731,2
87108,0380815923,7
87141,006101351X,0
87141,0312953453,8
87141,0312963009,0
87141,0316693006,9
87141,0316769487,0
87141,0345311396,0
87141,0345378490,7
87141,0345402871,0
87141,0345404777,0
87141,0345417623,0
87141,0380730138,0
87141,038529929X,8
87141,0385424728,8
87141,0385472951,8
87141,0385490992,9
87141,0385493800,8
87141,0385497466,8
87141,0385505833,0
87141,0399147012,8
87141,0425166619,0
87141,0425182908,0
87141,0425184226,9
87141,044021145X,8
87141,0440211727,8
87141,0440224675,0
87141,044023722X,0
87141,0446364193,0
87141,0446605484,0
87141,0446610399,0
87141,0449212084,0
87141,0451166892,8
87141,0451406923,0
87141,0452279690,0
87141,0517201658,0
87141,055356451X,0
87141,0590897985,0
87141,0671000306,0
87141,0671004573,0
87141,0671021001,0
87141,0671673688,0
87141,0671867113,0
87141,0671867156,0
87141,0671888587,0
87141,0743424425,8
87141,0842329129,8
87143,0345379454,0
87143,0553582747,0
87143,0671673688,0
87143,0971880107,0
87155,0316693200,9
87155,0671027360,0
87161,0385504209,7
87173,044023722X,0
87211,0316782505,9
87216,0446310786,9
87257,0345339711,0
87257,0440234743,0
87257,044023722X,0
87301,0060976845,9
87351,0312195516,0
87351,055358099X,2
87397,0316666343,0
87421,0316693200,0
87422,0399144463,10
87432,0156027321,9
87449,0440122090,0
87473,0440225701,6
87492,0842329129,0
87526,2253063339,8
87540,0393048977,5
87555,0020442408,0
87555,0060188731,0
87555,0060913509,0
87555,0060932759,0
87555,0060938455,10
87555,0060976845,0
87555,0060977493,0
87555,0140293248,0
87555,0142000205,9
87555,0142001740,0
87555,0156528207,0
87555,0316666343,0
87555,0316769487,0
87555,0316776963,0
87555,0345313860,8
87555,0345369947,0
87555,0375726403,0
87555,0380730138,0
87555,0385420161,0
87555,0385503857,9
87555,039575514X,0
87555,042511774X,0
87555,042517736X,0
87555,044021145X,0
87555,0440224675,0
87555,0446300101,0
87555,0446310786,0
87555,0449005615,0
87555,0449213773,0
87555,0451526341,0
87555,0525947647,10
87555,0553212583,0
87555,0553278223,0
87555,0553280589,0
87555,0553569058,0
87555,0670892963,0
87555,0671021001,0
87555,0671027387,0
87555,0671042858,0
87555,0671525794,0
87555,0679429220,0
87555,0684833395,0
87555,0765341972,0
87555,0804106304,0
87555,0804111359,0
87555,081296666X,0
87555,0971880107,0
87573,0385504209,8
87579,0399144463,7
87579,0786868716,0
87595,0971880107,0
87597,0064407667,5
87607,0312890044,0
87610,0425182908,5
87610,044023722X,0
87617,225300670X,9
87632,0786868716,9
87649,0971880107,2
87672,0316602906,0
87688,0553579681,0
87690,0316693200,0
87690,0553564528,0
87690,0743206045,0
87707,0385504209,0
87707,0971880107,0
87712,0060938455,0
87712,0316168815,9
87712,0385306032,0
87712,0440226104,0
87712,0440241413,8
87712,0451202341,7
87712,0451205421,5
87712,055356451X,6
87712,0671021001,9
87712,068484267X,0
87712,0971880107,0
87729,0446531332,8
87729,0971880107,0
87742,0345391802,0
87746,0060173289,0
87746,0060915544,0
87746,0060930187,0
87746,0060932759,0
87746,006101351X,0
87746,0316735736,0
87746,0316769487,0
87746,0316776963,0
87746,0345297709,0
87746,0345313860,0
87746,0345339711,0
87746,0345378490,0
87746,0345413369,0
87746,0345413377,0
87746,0345465083,0
87746,0375400117,0
87746,0385306032,0
87746,0385420161,0
87746,039304016X,0
87746,0425166619,0
87746,0425182908,0
87746,0440211727,0
87746,0440226104,0
87746,044023722X,0
87746,044651747X,0
87746,0446612545,0
87746,0446672211,0
87746,0449911004,0
87746,0451454243,0
87746,0451526341,0
87746,0452264464,0
87746,0452282152,0
87746,0486282112,0
87746,0553278223,0
87746,0553569058,0
87746,0670892963,0
87746,0671004573,0
87746,0671021001,0
87746,0671023616,0
87746,0671027360,0
87746,0671027387,0
87746,0679429220,0
87746,0684833395,0
87746,068484267X,0
87746,0743229878,0
87746,0743412621,0
87746,0765341972,0
87746,080213825X,0
87746,0804106304,0
87746,0971880107,0
87746,1573228737,0
87747,0151008116,0
87747,1853260622,0
87760,0380718332,9
87760,0786890436,10
87792,0440224675,0
87794,0971880107,0
87807,0440211727,0
87820,0380717018,7
87820,0671867113,8
87875,0440122090,0
87900,044023722X,7
87906,0345417623,8
87911,0446310786,5
87929,0316666343,0
87929,0345313860,8
87929,0345370740,0
87929,0440234743,0
87929,044023722X,0
87929,0446310786,0
87929,0553582747,0
87938,0060977493,7
87938,0156027321,10
87938,0440241413,7
87948,0446605484,0
87949,0842342702,10
87952,0452283914,0
87953,0743444167,0
87960,0345465083,9
87960,0446612545,0
87962,0316602906,9
87964,0060938455,8
87964,006102063X,8
87964,0425161722,5
87964,0440219078,8
87964,0553564528,5
87964,155874262X,5
87974,0060188731,0
87974,0140374248,0
87974,0142001740,0
87974,0316666343,0
87974,0345369947,0
87974,0380973545,0
87974,0451162072,0
87974,0679429220,0
88006,0345378490,0
88006,0440234743,4
88006,0671042858,0
88012,0345378490,0
88012,039304016X,0
88012,0671867113,8
88029,0345378490,7
88050,0349101779,0
88074,0971880107,0
88081,0679427430,5
88103,1558531025,7
88116,0312195516,0
88116,0440226104,0
88118,0671888587,8
88121,0679442790,10
88122,0307001164,0
88122,0316769487,10
88122,0375726403,0
88122,0380732335,10
88122,0440235502,0
88122,0446310786,0
88122,0684801221,10
88122,0743222229,0
88123,0345417623,0
88131,0380717018,0
88142,0971880107,9
88146,044021145X,10
88160,038533334X,8
88170,0345465083,8
88181,0842329129,0
88185,0156027321,8
88187,0142001740,7
88187,0345417623,0
88187,0446601640,0
88187,0446672211,10
88203,0971880107,4
88212,1853260053,0
88223,0671021001,5
88229,0062507249,0
88229,0142001740,10
88229,0316666343,10
88229,0316735027,0
88229,0385721420,0
88229,0446672211,10
88229,0671021001,10
88229,0679429220,10
88229,0971880107,0
88242,0316666343,7
88248,0380728273,8
88248,0449907481,0
88278,0425182908,5
88283,0140293248,0
88283,0142001740,0
88283,0380778556,0
88283,0385333404,0
88283,0385503857,0
88283,0440949424,0
88283,0743439740,0
88283,0971880107,0
88283,3404118960,0
88299,0590406019,10
88316,0425182908,0
88316,0451181379,0
88326,0060930187,3
88330,0446672211,8
88330,1878424319,0
88360,0316666343,7
88389,0385504209,7
88412,0142000205,5
88412,0679429220,9
88412,0971880107,0
88416,0060973897,5
88435,0671027360,0
88481,0743418190,0
88481,0767905938,0
88526,0446364193,0
88533,0060932759,6
88565,044651747X,9
88605,0451155750,7
88615,044023722X,0
88620,0671694049,7
88620,068484267X,0
88620,1573228737,7
88646,0446672211,5
88652,0061099325,0
88652,0394578791,0
88652,0449207544,10
88677,0345369947,8
88677,0380538504,7
88677,0515118656,0
88686,0375705856,0
88688,0451205421,0
88693,0060168013,0
88693,0060173289,0
88693,0060977493,8
88693,0140067477,8
88693,0312195516,7
88693,0312278586,8
88693,0312995423,0
88693,0316666343,0
88693,0316789089,8
88693,0345413369,0
88693,0345413377,10
88693,0375705856,0
88693,0375726403,8
88693,0385503857,0
88693,0385504209,8
88693,0385509456,0
88693,0425182878,0
88693,042518630X,0
88693,044023722X,0
88693,0441783589,0
88693,0452282152,8
88693,0671027360,7
88693,0671027387,0
88693,0767903579,8
88693,0971880107,4
88693,140003180X,8
88729,0385508042,0
88729,0451184718,0
88729,0743412621,8
88729,0842342702,0
88729,0971880107,0
88730,0060188731,0
88733,0020199090,0
88733,0020442408,0
88733,0060915544,8
88733,0060938455,0
88733,0060976845,0
88733,0140293248,0
88733,0140345809,0
88733,0156528207,6
88733,0312145543,0
88733,0312977905,0
88733,0312995423,0
88733,0345313097,0
88733,0345369068,0
88733,0345378490,9
88733,0380012863,0
88733,0385504209,0
88733,044021145X,7
88733,0446394521,0
88733,0446672211,8
88733,0452283914,10
88733,0517577402,0
88733,0670892963,0
88733,0679429220,8
88733,068484267X,0
88733,0767908473,8
88733,0812519655,0
88733,0843136685,0
88733,0971880107,0
88738,0316693006,9
88738,0345417623,0
88738,0380717018,0
88738,0446612545,0
88738,0449005615,10
88738,0842342702,0
88738,155874262X,0
88739,0060977493,0
88739,0446519138,0
88767,0380715899,0
88767,0671004573,0
88793,0061009059,9
88793,0312288115,0
88793,0316776963,9
88793,0380820447,8
88793,0385721420,0
88793,038572179X,0
88793,0385730586,0
88793,0446672211,0
88793,0451454243,0
88793,0786868716,0
88805,1853260053,0
88830,0385509456,7
88843,0375400117,7
88872,0452282152,8
88873,0804106304,0
88882,0345311396,0
88882,0345404777,9
88937,0060915544,0
88937,0060987103,0
88937,006101351X,0
88937,0140293248,0
88937,0142001740,0
88937,0316666343,0
88937,0375705856,0
88937,0385504209,0
88937,0385509456,9
88937,042517736X,0
88937,0425182908,0
88937,0440225701,7
88937,0440235502,8
88937,0446672211,8
88937,0449907481,0
88937,0590021117,0
88937,0842329129,0
88993,0446610399,0
88998,0971880107,0
89014,0060915544,0
89014,0140185216,0
89014,0142001740,0
89014,0312278586,9
89014,0312288115,0
89014,0316776963,0
89014,0345465083,0
89014,0375726403,0
89014,0380973545,8
89014,0385497466,0
89014,0385504209,0
89014,0385508042,0
89014,0385511612,9
89014,0385730586,0
89014,044023722X,0
89014,0446394521,0
89014,0446672211,0
89014,0451526341,10
89014,0671021001,0
89027,0345402871,8
89047,0060938455,8
89050,0312278586,8
89057,0142001740,7
89057,0452282152,8
89059,0385504209,7
89059,193156146X,9
89067,0425174484,10
89070,0385420161,10
89074,0064407667,0
89093,0671002481,0
89093,0679429220,0
89125,0671002481,0
89128,0684180200,0
89179,0316602906,0
89192,0156027321,0
89192,0345424719,9
89207,0385504209,0
89207,0804106304,0
89207,0971880107,0
89207,3404118960,10
89255,0060923245,10
89307,0446364193,0
89346,0156027321,10
89346,0345339711,0
89361,0425181111,0
89361,0971880107,0
89388,0061000280,0
89391,0312261594,7
89450,0671027387,9
89453,0330332775,0
89470,0345424719,7
89475,155874262X,0
89507,0316602906,9
89507,0971880107,5
89551,0060934719,10
89551,0316769487,0
89551,0385504209,10
89551,0385508042,0
89551,0786890436,10
89558,0971880107,0
89585,0804106304,0
89602,0060917016,8
89602,0060929790,9
89602,0060987103,6
89602,0140067477,0
89602,0140293248,0
89602,0142000205,0
89602,0142001740,9
89602,0151008116,0
89602,0156027321,0
89602,0156528207,0
89602,0312853238,9
89602,0316666343,8
89602,0316776963,8
89602,0345413369,0
89602,0345413377,8
89602,0345417623,0
89602,0375705856,5
89602,0375719180,7
89602,0375726403,6
89602,038533334X,0
89602,0385504209,8
89602,0385509456,8
89602,0385721420,8
89602,0385730586,0
89602,0440224675,0
89602,044023722X,0
89602,0446310786,9
89602,0446394521,0
89602,0449005615,0
89602,0671027360,7
89602,0671042858,0
89602,0671623249,0
89602,0679429220,8
89602,067976397X,0
89602,0765341972,0
89602,0786863986,5
89602,0786868716,6
89602,0786890436,5
89602,081296666X,0
89602,140003180X,8
89602,156341029X,0
89602,1573228737,8
89632,0671042858,8
89651,0671027360,8
89653,0312995423,3
89711,0385504209,10
89761,0684801221,0
89771,0971880107,0
89803,0446605484,9
89838,0515118656,0
89851,0140067477,8
89851,0140250964,9
89851,0312278586,8
89851,0425184226,0
89851,0671042858,5
89851,0804106304,8
